Name;SWITZ-DS Financials - PRICE INDEX;SWITZ-DS Industrials - PRICE INDEX;SWISS MARKET (SMI) - PRICE INDEX
08.07.2008;839.77;538.76;6788.13
09.07.2008;867.01;551.07;6921.44
10.07.2008;854.62;536.45;6803.08
11.07.2008;836.63;522.3;6638.89
14.07.2008;837.66;533.49;6675.26
15.07.2008;809.32;521.16;6561.98
16.07.2008;816.05;528;6583.49
17.07.2008;854.23;544.25;6739.16
18.07.2008;888.18;551.31;6827.31
21.07.2008;903.48;556.17;6858.22
22.07.2008;898.62;555.3;6922.25
23.07.2008;933.98;572.34;7058.24
24.07.2008;942.02;549.34;7056.93
25.07.2008;909.37;541.63;7015.03
28.07.2008;888.72;539.86;6968.93
29.07.2008;884.92;538.66;6993.3
30.07.2008;906.62;545.03;7108.91
31.07.2008;911.39;544.14;7141.21
01.08.2008;911.39;544.14;7141.21
04.08.2008;895.54;525.53;7078.22
05.08.2008;931.57;529.97;7190.78
06.08.2008;951.52;539.49;7209.34
07.08.2008;947.65;545.6;7182.07
08.08.2008;947.71;546.46;7262.1
11.08.2008;967.67;548.33;7337.73
12.08.2008;958.78;543.95;7301.84
13.08.2008;921.06;532.41;7193.5
14.08.2008;925.14;535.13;7206.46
15.08.2008;929.4;537.67;7235.94
18.08.2008;931.2;539.25;7231.4
19.08.2008;900.27;529.02;7115.18
20.08.2008;907.98;524.72;7100.02
21.08.2008;899.85;520.63;7000.53
22.08.2008;921.71;528.88;7094.12
25.08.2008;919.98;524.4;7062.58
26.08.2008;920.4;530.38;7093.72
27.08.2008;911.43;535.19;7086.64
28.08.2008;933.04;545.97;7190.4
29.08.2008;940.13;552.61;7238.74
01.09.2008;937.69;553.72;7227.75
02.09.2008;951.1;564.06;7298.59
03.09.2008;950.54;557.37;7256.63
04.09.2008;925.12;539.18;7084.65
05.09.2008;901.71;523.86;6976.59
08.09.2008;952.14;535.74;7177.42
09.09.2008;954.81;526.71;7189.46
10.09.2008;930.55;520.39;7121.43
11.09.2008;915.66;514.23;7071.25
12.09.2008;931.53;521.77;7215.5
15.09.2008;865.91;515.93;6939.11
16.09.2008;809.36;511.62;6732.93
17.09.2008;797.05;502.11;6654.33
18.09.2008;802.42;498.21;6623.25
19.09.2008;913.34;543.69;7025.17
22.09.2008;905.41;524.51;6887.39
23.09.2008;877.65;512.53;6805.53
24.09.2008;893.3;503.62;6780.35
25.09.2008;918.89;504.45;6945.49
26.09.2008;898.8;492.33;6815.52
29.09.2008;833.93;462.23;6500.13
30.09.2008;847.72;474.31;6654.89
01.10.2008;859.33;469.5;6727.63
02.10.2008;878.64;458.91;6730.94
03.10.2008;921.96;460.68;6879.82
06.10.2008;844.01;428.28;6458.72
07.10.2008;808.23;417.77;6427.76
08.10.2008;743.89;400.41;6073.45
09.10.2008;725.27;398.1;5798.84
10.10.2008;655.72;374.09;5347.22
13.10.2008;741.54;418.35;5956.32
14.10.2008;810.71;430.94;6260.22
15.10.2008;752.18;395.71;5911.17
16.10.2008;723.61;373.38;5718.53
17.10.2008;732.41;379.96;6099.62
20.10.2008;737.23;390.82;6216.46
21.10.2008;742.71;398.39;6185.48
22.10.2008;714.14;376.56;5925.46
23.10.2008;690.41;343.22;5893.73
24.10.2008;657.63;325.42;5675.09
27.10.2008;611.59;311.19;5500.95
28.10.2008;607.51;314.37;5538.54
29.10.2008;671.08;348.63;5880.57
30.10.2008;695.2;353.27;5842.34
31.10.2008;735.23;361.58;6153.21
03.11.2008;734.43;367.94;6233.88
04.11.2008;767.22;389.08;6399.98
05.11.2008;747.3;378.61;6177.15
06.11.2008;696.4;347.43;5924.9
07.11.2008;695.31;349.5;6008.16
10.11.2008;700.75;364.73;6090.62
11.11.2008;661.52;341.01;5880.79
12.11.2008;630.58;320.91;5702.86
13.11.2008;622.3;320.91;5740.04
14.11.2008;630.79;324.21;5834.75
17.11.2008;608.74;318.78;5646.43
18.11.2008;598.14;310.05;5675.58
19.11.2008;559.35;297.99;5524.06
20.11.2008;534.53;287.99;5306.1
21.11.2008;533.98;288.9;5144.02
24.11.2008;587.06;311.42;5466.4
25.11.2008;611.3;325.1;5478.39
26.11.2008;616.54;328.72;5498.56
27.11.2008;646.12;344.26;5640.8
28.11.2008;658.61;346.87;5816.6
01.12.2008;604.52;323.15;5527.58
02.12.2008;611.28;327.3;5537.59
03.12.2008;603.66;327.3;5604.24
04.12.2008;628.75;330.18;5649.14
05.12.2008;611.98;318.42;5530.84
08.12.2008;662.21;341.99;5818.82
09.12.2008;666.61;354.93;5845.56
10.12.2008;662.16;357.25;5751.91
11.12.2008;653.95;356.05;5729.85
12.12.2008;624.43;348.07;5636.17
15.12.2008;615.67;347.54;5526.54
16.12.2008;619.38;349.55;5567.14
17.12.2008;621.75;352.99;5548.2
18.12.2008;622.61;352.45;5515.05
19.12.2008;607.24;346.98;5459.86
22.12.2008;591.99;338.23;5419.52
23.12.2008;597.83;338.04;5399.58
24.12.2008;597.8;338.03;5399.58
25.12.2008;597.8;338.03;5399.58
26.12.2008;597.79;338.03;5399.58
29.12.2008;606.28;343.55;5464.96
30.12.2008;619.17;347.52;5534.53
31.12.2008;619.19;347.52;5534.53
01.01.2009;619.19;347.52;5534.53
02.01.2009;619.21;347.52;5534.53
05.01.2009;655.89;366.34;5756.09
06.01.2009;660.57;377.14;5799.31
07.01.2009;652.97;368.81;5761.69
08.01.2009;650.21;361.12;5751.07
09.01.2009;658.18;359.46;5697.24
12.01.2009;643.1;349.45;5591.79
13.01.2009;623.31;338.07;5534.33
14.01.2009;592.65;321.16;5378.81
15.01.2009;590.83;321.1;5382.44
16.01.2009;593.5;327.42;5435.54
19.01.2009;563.42;324.03;5381.37
20.01.2009;536.46;317.39;5321
21.01.2009;542.84;321.09;5304.17
22.01.2009;553.67;324.82;5329.44
23.01.2009;552.17;318.05;5306.91
26.01.2009;574.66;322.04;5417.07
27.01.2009;571.38;322.63;5348.91
28.01.2009;614.02;340.25;5417.93
29.01.2009;588.77;334.32;5272.9
30.01.2009;583.75;333.93;5290.05
02.02.2009;561.03;320.56;5166.96
03.02.2009;561.41;326.09;5217.61
04.02.2009;587.14;341.1;5225.46
05.02.2009;560.33;339.63;5106.86
06.02.2009;552.72;354.7;5123.09
09.02.2009;551.77;360.01;5158.5
10.02.2009;558.59;347.67;5144.69
11.02.2009;560.52;342.31;5123.77
12.02.2009;553.7;337.54;5106.67
13.02.2009;559.9;342.97;5126.84
16.02.2009;546.29;336.78;5077.62
17.02.2009;520.56;324.67;4941.31
18.02.2009;519.12;321.11;4955.47
19.02.2009;523.26;320.53;4990.52
20.02.2009;486.68;305.49;4851.22
23.02.2009;465.2;300.13;4797.12
24.02.2009;459.96;298.8;4723.02
25.02.2009;461.17;299.68;4702.5
26.02.2009;497.93;304.99;4770.78
27.02.2009;487.44;303.37;4690.67
02.03.2009;455.49;285.81;4438.27
03.03.2009;446.39;284.12;4358
04.03.2009;459.06;297.59;4463.67
05.03.2009;435.33;286.95;4390.18
06.03.2009;417;283.94;4311.61
09.03.2009;401.39;283.15;4307.67
10.03.2009;436.3;300.64;4512.55
11.03.2009;450.77;309.38;4576.97
12.03.2009;462.38;311.31;4645.78
13.03.2009;479.43;313.63;4726.74
16.03.2009;499.47;322.25;4816.43
17.03.2009;503.19;319.44;4813.78
18.03.2009;512.53;313.56;4783.32
19.03.2009;528.02;316.64;4794.64
20.03.2009;540.1;315.74;4787.18
23.03.2009;562.24;323.77;4931.07
24.03.2009;552.25;323.12;4923.66
25.03.2009;556.6;325.55;4970.38
26.03.2009;554.21;329.24;4966.74
27.03.2009;532.14;325.97;4872.33
30.03.2009;503.75;314.99;4745.76
31.03.2009;527.67;324.46;4927.43
01.04.2009;544;331.53;5014.9
02.04.2009;576.36;349.99;5178.53
03.04.2009;571.23;353.51;5042.99
06.04.2009;559.12;349.65;5002.08
07.04.2009;543.36;341.37;4974.2
08.04.2009;549.62;340.98;4999.8
09.04.2009;574.11;352.27;5070.6
10.04.2009;574.11;352.27;5070.6
13.04.2009;574.08;352.27;5070.6
14.04.2009;596.73;359.21;5099.32
15.04.2009;581.62;358.58;5065.43
16.04.2009;605.71;364.89;5163.95
17.04.2009;615.6;372.51;5192.63
20.04.2009;590.21;361.38;5065.18
21.04.2009;592.49;359.27;5076.72
22.04.2009;612.4;376.56;5063.7
23.04.2009;617.66;367.38;5023.9
24.04.2009;627.02;376.09;5113.05
27.04.2009;636.14;374.69;5175.97
28.04.2009;624.16;363.19;5109.09
29.04.2009;646.46;368.44;5152.72
30.04.2009;664.51;374.78;5225.92
01.05.2009;664.5;374.78;5225.92
04.05.2009;669.12;389.12;5318.34
05.05.2009;667.22;394.78;5280.93
06.05.2009;668.31;395.5;5319.26
07.05.2009;673.05;392.81;5325.63
08.05.2009;702.7;396.61;5391.01
11.05.2009;701.18;389.72;5358.94
12.05.2009;684.59;383.09;5346.03
13.05.2009;644.89;367.75;5277.37
14.05.2009;660.66;372.87;5360
15.05.2009;661.78;378.13;5350.67
18.05.2009;683.14;385.44;5435.12
19.05.2009;700.9;398.55;5498.8
20.05.2009;698.46;401.6;5509.27
21.05.2009;698.48;401.6;5509.27
22.05.2009;680.91;395.94;5409.26
25.05.2009;682.14;396.1;5446.24
26.05.2009;681.61;393.32;5431.27
27.05.2009;689.75;397.6;5419.42
28.05.2009;679.4;389.61;5350.59
29.05.2009;687.01;390.99;5349.74
01.06.2009;687.03;390.99;5349.74
02.06.2009;702.7;408.98;5432.22
03.06.2009;690.55;402.86;5384.71
04.06.2009;696.57;403.23;5422.21
05.06.2009;696.22;406.13;5398.9
08.06.2009;688.57;400.16;5391.72
09.06.2009;690.52;401.47;5388.67
10.06.2009;703.12;405.66;5436.39
11.06.2009;710.63;410.56;5483.85
12.06.2009;707.81;409.49;5521.84
15.06.2009;685.05;403.27;5400.15
16.06.2009;677.23;400.17;5377.1
17.06.2009;656.85;387.18;5302.29
18.06.2009;673.06;389.66;5376.84
19.06.2009;670.84;393.82;5421.59
22.06.2009;650.21;379.27;5310.37
23.06.2009;645.56;378.14;5321.31
24.06.2009;671.85;390.2;5443.42
25.06.2009;655.34;388.84;5361.3
26.06.2009;655.47;389.29;5375.99
29.06.2009;666.71;396.7;5443.45
30.06.2009;663.16;396.28;5403.97
01.07.2009;668.88;399.5;5472.94
02.07.2009;653.1;390.93;5355.23
03.07.2009;650.54;388.44;5338.51
06.07.2009;646.39;382.16;5354.15
07.07.2009;644.04;379.44;5329.2
08.07.2009;631.81;372.35;5289.39
09.07.2009;639.35;376.33;5305.39
10.07.2009;634.32;372.59;5237.81
13.07.2009;649.34;375.84;5315.29
14.07.2009;661.1;379.88;5365.05
15.07.2009;678.25;388.68;5473.33
16.07.2009;680.48;389.44;5538.57
17.07.2009;682.54;392.75;5594.14
20.07.2009;692.71;397.4;5627.93
21.07.2009;686.15;402.56;5636.19
22.07.2009;680.48;403.71;5637.02
23.07.2009;703.96;413.04;5765.51
24.07.2009;705.75;415.29;5760.9
27.07.2009;701.44;420.1;5774.89
28.07.2009;687.09;419.23;5762.8
29.07.2009;690.07;422.69;5787.2
30.07.2009;710.43;435.54;5932.62
31.07.2009;722.75;435.88;5950.69
03.08.2009;737.4;443.04;5967.43
04.08.2009;735.23;437.98;5939.78
05.08.2009;734.99;434.98;5911.91
06.08.2009;746.81;437.12;5968.08
07.08.2009;752.81;441.29;6026.41
10.08.2009;752.66;442.15;6007.55
11.08.2009;737.68;433.51;5949.98
12.08.2009;751.43;437.79;5962.49
13.08.2009;768.23;443.86;5986.72
14.08.2009;762.47;439.81;5985.3
17.08.2009;741.05;431.29;5883.7
18.08.2009;757.21;434.3;5953.75
19.08.2009;754.46;434.48;5980.79
20.08.2009;764.44;444.32;6032.05
21.08.2009;791.15;455.69;6139.8
24.08.2009;807.72;462.37;6194.39
25.08.2009;804.65;464.45;6200.85
26.08.2009;797.88;459.44;6176.97
27.08.2009;798.52;456.56;6169.19
28.08.2009;810.48;461.22;6211.58
31.08.2009;807.96;455.84;6217.12
01.09.2009;785.4;448.76;6128.17
02.09.2009;770.97;444.57;6089.24
03.09.2009;779.4;446.89;6073.72
04.09.2009;789.93;448.69;6119.07
07.09.2009;801.69;453.65;6181.97
08.09.2009;800.73;455.83;6194.72
09.09.2009;802.84;465.21;6202.04
10.09.2009;804.93;470.09;6208.43
11.09.2009;809.53;472.95;6232.99
14.09.2009;807.84;470.59;6225.64
15.09.2009;807.78;472.88;6213.19
16.09.2009;824.77;479.1;6299.91
17.09.2009;829.06;479.5;6317.72
18.09.2009;829.36;477.72;6325.15
21.09.2009;822.1;472.81;6306.23
22.09.2009;830.65;475.66;6340.72
23.09.2009;839.01;478.43;6349.83
24.09.2009;825.22;472.38;6275.44
25.09.2009;813.41;464.69;6236.91
28.09.2009;823.47;470.04;6289.27
29.09.2009;826.36;469.91;6316.72
30.09.2009;826.69;471.28;6323.18
01.10.2009;817.77;461.22;6255.17
02.10.2009;800.42;451.85;6150.17
05.10.2009;801.57;454.44;6162.9
06.10.2009;826.77;466.92;6277.16
07.10.2009;825.93;464.49;6260.15
08.10.2009;828.46;476.5;6305.8
09.10.2009;831.4;477.42;6291.64
12.10.2009;839.49;483.19;6377.78
13.10.2009;832.24;477.73;6321.26
14.10.2009;850.45;486.33;6405.92
15.10.2009;842.78;486.03;6383.19
16.10.2009;840.99;483.37;6345.26
19.10.2009;845.94;484.76;6436.37
20.10.2009;842.91;480.03;6427.29
21.10.2009;843.73;476.3;6434.66
22.10.2009;831.79;471.33;6405.91
23.10.2009;823.71;472.86;6378.06
26.10.2009;805.71;464.99;6303.35
27.10.2009;802.72;463.92;6367.97
28.10.2009;778.48;449.61;6279.94
29.10.2009;795.72;452.98;6351.27
30.10.2009;783.13;444.16;6285.76
02.11.2009;782.71;445.97;6291.22
03.11.2009;768.34;443.32;6213.35
04.11.2009;785.88;453.69;6267.11
05.11.2009;777.34;455.38;6285.21
06.11.2009;784.31;456.93;6293.61
09.11.2009;802.8;462.76;6385.14
10.11.2009;791.15;464.26;6369.1
11.11.2009;795.78;466.67;6374.7
12.11.2009;798.05;466.9;6355.76
13.11.2009;792.97;465.98;6351.08
16.11.2009;806.47;469.07;6422.81
17.11.2009;794.44;463.69;6376.4
18.11.2009;789.12;464.32;6368.97
19.11.2009;773.78;454.18;6286.81
20.11.2009;766.24;453.83;6277.46
23.11.2009;783.18;462;6410.24
24.11.2009;774.35;460.74;6397.53
25.11.2009;770.14;461.09;6422.2
26.11.2009;740.95;448.88;6283.38
27.11.2009;754.52;452.57;6336.66
30.11.2009;743.28;448.09;6260.95
01.12.2009;757.32;456.87;6372.08
02.12.2009;750.55;460.91;6386.54
03.12.2009;760.82;464.52;6444.08
04.12.2009;768.09;468.79;6501.16
07.12.2009;760.73;466.63;6470.61
08.12.2009;752.57;461.78;6399.74
09.12.2009;740.93;457.43;6351.71
10.12.2009;749.45;459.97;6410.64
11.12.2009;742.62;463.04;6411.58
14.12.2009;747.21;467.57;6433.09
15.12.2009;747.9;468.14;6439.4
16.12.2009;766.01;471.66;6532.32
17.12.2009;753.72;469.57;6489.23
18.12.2009;742.09;468.03;6464.32
21.12.2009;750.13;471.89;6504.44
22.12.2009;757.15;475.9;6582.9
23.12.2009;760.24;477.48;6579.99
24.12.2009;760.24;477.48;6579.99
25.12.2009;760.24;477.48;6579.99
28.12.2009;767.16;478.71;6591.01
29.12.2009;766.6;481.91;6608.52
30.12.2009;758.95;481.47;6545.91
31.12.2009;758.93;481.47;6545.91
01.01.2010;758.93;481.47;6545.91
04.01.2010;779.62;488.69;6631.44
05.01.2010;788.05;492.87;6579.27
06.01.2010;784.1;499.25;6559.41
07.01.2010;790.82;500.1;6555.36
08.01.2010;803.21;503.5;6617.88
11.01.2010;796.02;502.31;6592.26
12.01.2010;789.66;495.51;6541.9
13.01.2010;785.32;493.78;6554.55
14.01.2010;788.8;499.12;6627.42
15.01.2010;774.3;500.33;6576.02
18.01.2010;776.58;500.49;6603.78
19.01.2010;772.36;501.34;6633.86
20.01.2010;761.84;493.82;6586.53
21.01.2010;753.09;484.45;6578.95
22.01.2010;731.03;479.31;6493.96
25.01.2010;731.62;477.69;6451.3
26.01.2010;731.56;479.42;6484.23
27.01.2010;722.07;476.08;6473.03
28.01.2010;719.97;470.78;6442.41
29.01.2010;720.34;477.11;6440.72
01.02.2010;731.84;478.24;6496.33
02.02.2010;740.42;483.78;6550.12
03.02.2010;739.36;482.54;6553.8
04.02.2010;717.75;469.42;6396.51
05.02.2010;707.31;459.85;6264.33
08.02.2010;707.98;461.75;6347.14
09.02.2010;702.31;463.24;6314.75
10.02.2010;714.86;462.18;6334
11.02.2010;713.44;466.03;6403.42
12.02.2010;712.72;461.26;6416.2
15.02.2010;720.94;463.03;6440.76
16.02.2010;734.59;466.59;6497.66
17.02.2010;740.6;474.74;6567.6
18.02.2010;743.9;488.91;6637.29
19.02.2010;743.73;489.42;6709.68
22.02.2010;751.06;492.03;6687.41
23.02.2010;742.25;487.91;6649.09
24.02.2010;747.12;488.55;6687.95
25.02.2010;744.85;485.74;6643.96
26.02.2010;749.84;490.57;6710.99
01.03.2010;758.7;497.27;6791.48
02.03.2010;764.23;503.5;6820.04
03.03.2010;773.29;508.66;6813.16
04.03.2010;778.57;510.66;6804.87
05.03.2010;792.23;516.54;6847.78
08.03.2010;792.53;520.08;6851.2
09.03.2010;790.68;518.57;6868.32
10.03.2010;794.3;519.14;6873.59
11.03.2010;795.09;514.87;6851.73
12.03.2010;801.99;517.03;6836.6
15.03.2010;796.92;512.76;6825.1
16.03.2010;806.8;518.65;6874.43
17.03.2010;815.69;525.63;6892.01
18.03.2010;811.34;527.42;6897.74
19.03.2010;813.54;524.83;6880.76
22.03.2010;802.51;525.19;6866.43
23.03.2010;803.9;530.46;6877.16
24.03.2010;803.45;527.95;6879.95
25.03.2010;808.19;531.63;6894.18
26.03.2010;808.64;528.16;6838.95
29.03.2010;813.17;527.38;6850.58
30.03.2010;820.79;528.88;6871.42
31.03.2010;821.37;531.37;6873.38
01.04.2010;826.83;538.71;6888.92
02.04.2010;826.83;538.71;6888.92
05.04.2010;826.87;538.71;6888.92
06.04.2010;833.11;546.52;6886.21
07.04.2010;826.85;542.79;6843.49
08.04.2010;813.09;536.19;6791.01
09.04.2010;825.72;544.27;6888.97
12.04.2010;834.11;546.59;6910.96
13.04.2010;831.39;544.21;6885.87
14.04.2010;840.61;550.2;6916.59
15.04.2010;842.79;550.75;6967.56
16.04.2010;830.62;549.11;6893.69
19.04.2010;819.7;545.52;6803.68
20.04.2010;818.22;552.35;6841.92
21.04.2010;812.36;552.83;6814.72
22.04.2010;796.87;535.71;6720.09
23.04.2010;800.95;545.32;6767.97
26.04.2010;808.08;548.54;6803.74
27.04.2010;786.5;533.05;6667.48
28.04.2010;774.76;521.47;6576.39
29.04.2010;786.6;529.6;6665.84
30.04.2010;777.85;524.84;6616.82
03.05.2010;781.29;527.27;6607.71
04.05.2010;750.5;514.04;6488.42
05.05.2010;742.26;507.31;6448.49
06.05.2010;725.35;502;6387.52
07.05.2010;711.16;485.4;6205.63
10.05.2010;760.2;511.62;6481.95
11.05.2010;758.62;508.55;6509
12.05.2010;768.47;520.13;6575.05
13.05.2010;768.47;520.13;6575.05
14.05.2010;743.72;506.71;6428.68
17.05.2010;741.48;498.64;6428.86
18.05.2010;751.96;504.12;6470.84
19.05.2010;735.6;488.95;6374.43
20.05.2010;724.34;474.44;6262.42
21.05.2010;728.5;478.72;6206.59
24.05.2010;728.51;478.72;6206.59
25.05.2010;707.78;466.52;6091.55
26.05.2010;713.85;478.18;6167.53
27.05.2010;732.21;494.69;6305.18
28.05.2010;731.24;493.86;6321.93
31.05.2010;732.72;492.53;6312.6
01.06.2010;727.04;490.87;6316.6
02.06.2010;727.37;489.79;6368.81
03.06.2010;732.25;495.6;6418.82
04.06.2010;711.33;486.49;6298.97
07.06.2010;712.15;482.43;6291.04
08.06.2010;702.72;479.32;6246.22
09.06.2010;709.47;489.46;6319.18
10.06.2010;714.38;497.79;6376.66
11.06.2010;728.25;501.61;6426.74
14.06.2010;737.03;510.92;6472.12
15.06.2010;741.35;515.11;6484.73
16.06.2010;742.71;514.65;6490.08
17.06.2010;744.65;513.85;6475.25
18.06.2010;749.81;512.43;6447.06
21.06.2010;754.37;524.1;6519.57
22.06.2010;745.63;516.72;6463.46
23.06.2010;735.89;510;6381.85
24.06.2010;720.05;501.02;6320.62
25.06.2010;715.35;498.6;6275.35
28.06.2010;717.68;503.33;6311.15
29.06.2010;697.35;484.19;6144.45
30.06.2010;695.38;483.02;6128.06
01.07.2010;682.92;472.69;5981.66
02.07.2010;686.35;474.03;5974.3
05.07.2010;685.32;471.55;5942.25
06.07.2010;701.46;482.47;6063.12
07.07.2010;711.12;481.61;6099.2
08.07.2010;720.39;489.08;6155.72
09.07.2010;725.53;490.74;6210.49
12.07.2010;728.76;490.81;6228.31
13.07.2010;737.95;500.42;6298.59
14.07.2010;737.84;502.56;6332.28
15.07.2010;729.48;497.36;6291.07
16.07.2010;716.24;490.87;6184.37
19.07.2010;714.98;485.07;6156.64
20.07.2010;713.71;482.47;6123.42
21.07.2010;721.27;492.17;6132.66
22.07.2010;728.81;503.67;6194.18
23.07.2010;729.23;507.55;6201.25
26.07.2010;736.61;511.85;6199.46
27.07.2010;772.31;510.49;6275.19
28.07.2010;772.72;510.01;6277.49
29.07.2010;770.04;507.07;6220.65
30.07.2010;771.34;505.39;6200.78
02.08.2010;787.13;517.53;6321.64
03.08.2010;787.15;517.9;6337.72
04.08.2010;789.41;521.1;6380.3
05.08.2010;785.91;522.37;6374.89
06.08.2010;778.27;516.38;6321.36
09.08.2010;786.56;518.93;6391.74
10.08.2010;777.83;512;6395.02
11.08.2010;756.23;495.29;6265.84
12.08.2010;752.98;490.68;6279.35
13.08.2010;753.83;492.85;6294.34
16.08.2010;749.85;494.3;6285.66
17.08.2010;760.64;503.62;6359.74
18.08.2010;758.25;504.58;6362.88
19.08.2010;751.38;493.67;6281.35
20.08.2010;738.87;484.09;6185.82
23.08.2010;745.68;485.44;6209.45
24.08.2010;736.31;478.4;6144.14
25.08.2010;728.03;471.01;6098.59
26.08.2010;733.72;475.57;6131.76
27.08.2010;738.01;480.87;6183.14
30.08.2010;738.18;480.58;6205.24
31.08.2010;736.98;479.77;6180.89
01.09.2010;756.73;493.83;6332.43
02.09.2010;757.58;494.84;6333.65
03.09.2010;769.8;497.46;6400.71
06.09.2010;766.49;499.1;6418.25
07.09.2010;756.55;494.82;6360.2
08.09.2010;758.06;496.6;6386.95
09.09.2010;766.47;501.23;6425.26
10.09.2010;767.99;501.72;6467.69
13.09.2010;776.36;501.68;6471.77
14.09.2010;774.66;500.24;6466.32
15.09.2010;772.92;499.9;6434.01
16.09.2010;772.94;502.09;6424.16
17.09.2010;765.54;505.86;6389.02
20.09.2010;774.27;512.29;6461.98
21.09.2010;768.58;513.57;6420.4
22.09.2010;757.12;508.66;6344.88
23.09.2010;746.03;506.04;6303.2
24.09.2010;753.46;510.56;6360.77
27.09.2010;750.85;509.06;6338.89
28.09.2010;749.1;509.58;6334.38
29.09.2010;744.73;510.14;6311.57
30.09.2010;735.46;510.02;6296.33
01.10.2010;734.57;508.94;6284.17
04.10.2010;732.64;503.52;6248.8
05.10.2010;742.32;507.22;6313.9
06.10.2010;748.2;513.25;6351.01
07.10.2010;753.19;512.93;6375.58
08.10.2010;748.98;512.28;6363.16
11.10.2010;749.84;517.5;6386.18
12.10.2010;749.47;514.11;6375.26
13.10.2010;760.94;521.59;6455.13
14.10.2010;758.87;522.93;6440.97
15.10.2010;753.53;519.7;6443.01
18.10.2010;761.43;519.08;6470.26
19.10.2010;765.89;519.85;6471.96
20.10.2010;763.02;521.56;6477.2
21.10.2010;758.41;528.97;6512.19
22.10.2010;755.4;528.25;6477.13
25.10.2010;758.08;530.22;6513.63
26.10.2010;747.85;527.1;6476.61
27.10.2010;748.95;523.05;6479.21
28.10.2010;751.11;518.48;6484.71
29.10.2010;748;517.21;6472.23
01.11.2010;748.61;524.06;6504.72
02.11.2010;755.64;526.04;6541.5
03.11.2010;749.75;526.94;6512.99
04.11.2010;761.03;535.77;6595.64
05.11.2010;762.85;536.08;6587.72
08.11.2010;765.47;534.97;6600.36
09.11.2010;765.89;538.71;6581.88
10.11.2010;757.65;534.19;6539.82
11.11.2010;751.79;530.75;6516.99
12.11.2010;751.29;528.94;6505.29
15.11.2010;753.99;533.21;6562.15
16.11.2010;743.11;522.85;6476.53
17.11.2010;745.54;525.72;6494.99
18.11.2010;750.84;534.67;6613.37
19.11.2010;746.65;536.78;6590.84
22.11.2010;737.76;533.3;6532.64
23.11.2010;723.15;522.95;6393.79
24.11.2010;723.55;530.35;6449.8
25.11.2010;726.12;533.66;6502.14
26.11.2010;717.08;533.04;6483.56
29.11.2010;711.81;527.94;6397.5
30.11.2010;701.05;525.92;6312.43
01.12.2010;716.97;534.51;6409.7
02.12.2010;732.16;544.44;6483.44
03.12.2010;729.1;544.86;6440.9
06.12.2010;722.98;545.87;6412.22
07.12.2010;727.59;553.07;6462.53
08.12.2010;738.19;552.95;6508.13
09.12.2010;747.61;549.11;6537.63
10.12.2010;744.84;548.99;6519.14
13.12.2010;746.09;549.65;6519.08
14.12.2010;747.22;551.12;6545.84
15.12.2010;741.93;552.06;6560.43
16.12.2010;739.31;554.24;6566.17
17.12.2010;732.75;555.94;6538.16
20.12.2010;732.97;558.27;6521.25
21.12.2010;737.63;563.48;6558.17
22.12.2010;741.93;560.71;6553.7
23.12.2010;744.58;561.06;6599.43
24.12.2010;744.62;561.06;6599.43
27.12.2010;740.2;558.4;6568.21
28.12.2010;741.72;557.98;6569.06
29.12.2010;741.66;559.59;6566.65
30.12.2010;732.79;552.74;6436.04
31.12.2010;732.78;552.74;6436.04
03.01.2011;741.48;560.81;6493.88
04.01.2011;748.09;563.19;6494.31
05.01.2011;754.59;558.05;6519.25
06.01.2011;763.64;555.75;6532.84
07.01.2011;755.43;553.08;6497.64
10.01.2011;748.11;550.17;6446.32
11.01.2011;756.88;564.38;6534.84
12.01.2011;775.59;571.17;6613.75
13.01.2011;778.47;566.89;6562.47
14.01.2011;782.78;568;6556.09
17.01.2011;781.2;564.74;6578.17
18.01.2011;786.69;568.95;6634.93
19.01.2011;774.77;562.43;6559.66
20.01.2011;775.34;552.77;6513.5
21.01.2011;785.42;558.57;6567.31
24.01.2011;788.68;554.44;6603.8
25.01.2011;782.83;555.13;6580.33
26.01.2011;781.87;561.19;6592.99
27.01.2011;790.42;562.43;6562.36
28.01.2011;789.78;557.82;6528.13
31.01.2011;782.38;551.7;6479.15
01.02.2011;794.41;556.71;6555.26
02.02.2011;794.27;552.24;6553.67
03.02.2011;791.48;554.1;6544.91
04.02.2011;802.13;558.93;6584.4
07.02.2011;805.15;565.65;6611.14
08.02.2011;818.46;565.1;6638.66
09.02.2011;820.52;568.19;6631.64
10.02.2011;807.72;565.25;6612.06
11.02.2011;808.66;569.8;6665.22
14.02.2011;811.49;576.73;6666.06
15.02.2011;814.4;575.56;6690.9
16.02.2011;826.49;577.54;6711.65
17.02.2011;829.43;567.09;6706.47
18.02.2011;834.03;572.02;6717.25
21.02.2011;823.43;567.35;6683.87
22.02.2011;817.44;562.55;6622.49
23.02.2011;812.3;553.79;6622.77
24.02.2011;801.79;551.09;6515.97
25.02.2011;807.44;556.34;6537.2
28.02.2011;812.32;564.82;6610.44
01.03.2011;804.71;563.77;6619.36
02.03.2011;803.12;559.84;6592.07
03.03.2011;806.37;566.54;6599.21
